average_amount_transaction_day,transaction_amount,is_declined,total_number_of_declines_day,isforeigntransaction,ishighriskcountry,daily_chargeback_avg_amt,sixmonth_avg_chbk_amt,sixmonth_chbk_freq,isfradulent,ratio_trans_avg,is_high_transaction,risk_score,has_chargeback_history,chargeback_trend,foreign_high_risk
642.4712271,16704.2519,0,0,0,0,0,0.0,0,0,25.959594145775288,1,0,0,0.0,0
375.0078878,3000.063102,0,1,0,0,0,0.0,0,0,7.978723849526649,0,1,0,0.0,0
257.8287837,5414.404458,0,0,0,0,0,0.0,0,0,20.918865284610927,1,0,0,0.0,0
432.3955885,4756.351474,0,0,1,0,0,0.0,0,0,10.974619032145503,1,1,0,0.0,0
731.5084025,20482.23527,0,0,0,0,0,0.0,0,0,27.961775182503796,1,0,0,0.0,0
967.462712,7739.701696,0,0,0,0,0,0.0,0,0,7.991739485784146,0,0,0,0.0,0
278.9781898,6695.476555,0,0,0,0,0,0.0,0,0,23.914279036459433,1,0,0,0.0,0
510.3418759,13268.88877,0,0,0,0,0,0.0,0,0,25.949153385190215,1,0,0,0.0,0
16.17365133,226.4311186,0,0,0,0,0,0.0,0,0,13.184797702539592,1,0,0,0.0,0
252.6746617,6822.215866,0,0,0,0,0,0.0,0,0,26.89356445882667,1,0,0,0.0,0
753.3624657,6026.899726,0,0,0,0,0,0.0,0,0,7.989395019021026,0,0,0,0.0,0
237.0947881,5690.274914,0,0,0,0,0,0.0,0,0,23.89919980780965,1,0,0,0.0,0
244.6650887,489.3301774,0,0,0,0,0,0.0,0,0,1.9918588350889272,0,0,0,0.0,0
975.8027201,21467.65984,0,0,0,0,0,0.0,0,0,21.977477537943642,1,0,0,0.0,0
187.7622807,1126.573684,0,0,0,0,0,0.0,0,0,5.968213987573419,0,0,0,0.0,0
139.4100002,4042.890006,0,0,0,0,0,0.0,0,0,28.79346200584935,1,0,0,0.0,0
203.9832406,2039.832406,0,5,0,0,0,0.0,0,0,9.95121552390952,0,1,0,0.0,0
702.2543681,4915.780577,0,5,1,0,0,0.0,0,0,6.990046276258601,0,2,0,0.0,0
613.3212585,8586.497619,0,0,0,0,0,0.0,0,0,13.97721062098,1,0,0,0.0,0
282.7331153,8481.993459,0,3,0,0,0,0.0,0,0,29.894266836043155,1,1,0,0.0,0
15.74808882,393.7022205,0,0,0,0,0,0.0,0,0,23.507292368180792,1,0,0,0.0,0
749.148579,749.148579,0,0,0,0,0,0.0,0,0,0.9986669307547938,0,0,0,0.0,0
876.4112039,15775.40167,0,0,0,0,0,0.0,0,0,17.979485103313028,1,0,0,0.0,0
742.1992012,22265.97604,0,0,0,0,0,0.0,0,0,29.959633977066233,1,0,0,0.0,0
53.24329132,851.8926611,0,4,1,0,995,755.0,3,0,15.70503264771287,1,2,1,0.7580321285140562,0
936.975052,14054.62578,0,0,1,0,573,427.0,3,0,14.984008103447938,1,1,1,0.7439024390243902,0
149.6940556,2993.881112,0,0,0,0,0,0.0,0,0,19.86728076352867,1,0,0,0.0,0
499.0132515,1996.053006,0,0,0,0,0,0.0,0,0,3.992000212018381,0,0,0,0.0,0
626.0463144,626.0463144,0,2,0,0,0,0.0,0,0,0.9984052214692357,0,1,0,0.0,0
883.1437529,6182.00627,0,2,0,0,0,0.0,0,0,6.9920827351015715,0,1,0,0.0,0
305.7907503,4586.861255,0,0,1,0,0,0.0,0,0,14.951106741369053,1,1,0,0.0,0
994.0327268,7952.261814,0,0,0,0,0,0.0,0,0,7.991960063036593,0,0,0,0.0,0
137.486374,2337.268358,0,0,0,0,0,0.0,0,0,16.877244240649983,1,0,0,0.0,0
509.2162974,2036.86519,0,0,0,0,0,0.0,0,0,3.9921601884918543,0,0,0,0.0,0
950.4834443,0.0,0,0,1,0,0,0.0,0,0,0.0,0,1,0,0.0,0
688.6822174,12396.27991,0,6,0,0,0,0.0,0,0,17.973901018837548,1,1,0,0.0,0
813.5464204,24406.39261,0,0,0,0,0,0.0,0,0,29.963169684073662,1,0,0,0.0,0
303.0168416,4242.235782,0,1,0,0,0,0.0,0,0,13.953949918279788,1,1,0,0.0,0
983.1285117,29493.85535,0,0,0,0,0,0.0,0,0,29.969516175333467,1,0,0,0.0,0
506.5219712,5065.219712,0,1,0,0,0,0.0,0,0,9.980296419529669,0,1,0,0.0,0
546.8133117,7655.386364,0,2,0,0,0,0.0,0,0,13.974443848842311,1,1,0,0.0,0
991.7614737,23802.27537,0,0,0,0,0,0.0,0,0,23.975825009898347,1,0,0,0.0,0
401.6683618,803.3367236,0,0,0,0,0,0.0,0,0,1.9950331334921383,0,0,0,0.0,0
546.08283,3822.57981,0,0,0,0,0,0.0,0,0,6.987204862561672,0,0,0,0.0,0
457.055871,8227.005678,0,0,0,0,0,0.0,0,0,17.960703483702318,1,0,0,0.0,0
103.8824773,2908.709364,0,0,0,0,0,0.0,0,0,27.733034524728943,1,0,0,0.0,0
740.8754621,740.8754621,0,0,0,0,0,0.0,0,0,0.9986520648665622,0,0,0,0.0,0
702.2621434,4915.835004,0,0,0,0,0,0.0,0,0,6.990046386165252,0,0,0,0.0,0
856.7223795,5140.334277,0,0,0,0,0,0.0,0,0,5.993004729568211,0,0,0,0.0,0
901.2866353,9012.866353,0,0,1,0,0,0.0,0,0,9.988917047411796,0,1,0,0.0,0
109.2925332,2732.31333,0,0,0,0,0,0.0,0,0,24.7733300770718,1,0,0,0.0,0
701.9490781,14038.98156,0,0,0,0,0,0.0,0,0,19.97154843412832,1,0,0,0.0,0
149.7354304,3294.179469,0,0,0,0,0,0.0,0,0,21.854048913771503,1,0,0,0.0,0
704.4050034,6339.645031,0,0,1,0,0,0.0,0,0,8.987241372606345,0,1,0,0.0,0
553.0742426,10508.41061,0,0,0,0,0,0.0,0,0,18.965708567662624,1,0,0,0.0,0
393.6156081,1180.846824,0,0,0,0,0,0.0,0,0,2.9923976643639505,0,0,0,0.0,0
570.1351637,14253.37909,0,0,0,0,0,0.0,0,0,24.956227520053147,1,0,0,0.0,0
300.9848671,6922.651943,0,5,0,0,0,0.0,0,0,22.92383724217418,1,1,0,0.0,0
834.7481757,8347.481757,0,0,0,0,0,0.0,0,0,9.98803467325355,0,0,0,0.0,0
413.6208331,1654.483332,0,0,0,0,0,0.0,0,0,3.9903526304501074,0,0,0,0.0,0
205.4750336,4314.975706,0,0,0,0,0,0.0,0,0,20.89829279001023,1,0,0,0.0,0
973.9951828,7791.961462,0,0,0,0,0,0.0,0,0,7.99179483084519,0,0,0,0.0,0
737.3127039,5161.188927,0,0,0,0,0,0.0,0,0,6.9905189220461414,0,0,0,0.0,0
197.2236411,3352.801899,0,0,0,0,0,0.0,0,0,16.9142382835586,1,0,0,0.0,0
498.4096808,6479.32585,0,0,0,0,0,0.0,0,0,12.973969266316233,1,0,0,0.0,0
790.0606709,12640.97073,0,0,0,0,0,0.0,0,0,15.979773985752828,1,0,0,0.0,0
729.1186295,16769.72848,0,2,0,0,0,0.0,0,0,22.968498271964723,1,1,0,0.0,0
739.5138263,4437.082958,0,5,0,0,0,0.0,0,0,5.99189751820033,0,1,0,0.0,0
464.1135044,5105.248548,0,0,0,0,0,0.0,0,0,10.976349858054132,1,0,0,0.0,0
144.9781481,2609.606666,0,0,0,0,0,0.0,0,0,17.87669387484167,1,0,0,0.0,0
763.3606921,13740.49246,0,0,0,0,0,0.0,0,0,17.97645091121765,1,0,0,0.0,0
683.8970056,0.0,0,6,0,0,0,0.0,0,0,0.0,0,1,0,0.0,0
319.5632222,8628.206999,0,0,0,0,0,0.0,0,0,26.91577324368435,1,0,0,0.0,0
382.4851302,3442.366172,0,0,0,0,0,0.0,0,0,8.976531033171204,0,0,0,0.0,0
636.1971932,19085.9158,0,0,0,0,0,0.0,0,0,29.95291881960537,1,0,0,0.0,0
820.6100398,1641.22008,0,0,1,0,0,0.0,0,0,1.9975657556466972,0,1,0,0.0,0
213.5708592,1708.566874,0,6,0,0,0,0.0,0,0,7.962716281093216,0,1,0,0.0,0
374.9065072,3374.158565,0,0,1,0,0,0.0,0,0,8.976057877084816,0,1,0,0.0,0
887.0337656,8870.337656,0,0,0,0,0,0.0,0,0,9.988739166924306,0,0,0,0.0,0
747.8380854,19443.79022,0,0,0,0,0,0.0,0,0,25.965279543192423,1,0,0,0.0,0
987.6684847,28642.38606,0,6,0,0,0,0.0,0,0,28.970667623426067,1,1,0,0.0,0
794.0732474,1588.146495,0,0,0,0,0,0.0,0,0,1.997484508746156,0,0,0,0.0,0
946.4100885,20821.02195,0,0,0,0,0,0.0,0,0,21.976778802266256,1,0,0,0.0,0
740.4579494,11847.32719,0,0,0,0,0,0.0,0,0,15.978420893035207,1,0,0,0.0,0
437.2144388,10930.36097,0,0,0,0,0,0.0,0,0,24.942950305178307,1,0,0,0.0,0
87.00164745,2001.037891,0,0,0,0,0,0.0,0,0,22.738641252562143,1,0,0,0.0,0
406.0921598,3248.737278,0,0,0,0,0,0.0,0,0,7.980348429201068,0,0,0,0.0,0
620.1542529,7441.851035,0,0,0,0,0,0.0,0,0,11.980681127523518,1,0,0,0.0,0
611.2770644,7946.601837,0,0,0,0,0,0.0,0,0,12.978767781849319,1,0,0,0.0,0
944.257188,22662.17251,0,0,0,0,0,0.0,0,0,23.974610082520737,1,0,0,0.0,0
686.2116803,19900.13873,0,0,0,0,0,0.0,0,0,28.957800486325638,1,0,0,0.0,0
196.1517786,392.3035572,0,0,0,0,0,0.0,0,0,1.9898555315391915,0,0,0,0.0,0
519.225184,8307.602944,0,0,1,0,0,0.0,0,0,15.969244087960186,1,1,0,0.0,0
666.795581,6001.160229,0,0,0,0,0,0.0,0,0,8.986522821869347,0,0,0,0.0,0
994.0300331,27832.84093,0,3,0,0,0,0.0,0,0,27.971860149072317,1,1,0,0.0,0
676.4091104,16233.81865,0,0,1,0,0,0.0,0,0,23.964570893376635,1,1,0,0.0,0
222.5657689,4451.315378,0,0,0,0,0,0.0,0,0,19.910540866348168,1,0,0,0.0,0
938.9729286,20657.40443,0,0,0,0,0,0.0,0,0,21.976595071484912,1,0,0,0.0,0
971.3908064,9713.908064,0,0,0,0,0,0.0,0,0,9.989716068956861,0,0,0,0.0,0
379.5881593,10628.46846,0,0,0,0,0,0.0,0,0,27.926429659683848,1,0,0,0.0,0
982.5278173,8842.750356,0,0,0,0,0,0.0,0,0,8.990849267766816,0,0,0,0.0,0
291.8095447,5544.381349,0,0,0,0,0,0.0,0,0,18.935111403832597,1,0,0,0.0,0
576.3926331,5187.533698,0,0,0,0,0,0.0,0,0,8.98441268664673,0,0,0,0.0,0
274.77949,7419.04623,0,0,0,0,0,0.0,0,0,26.90209569246792,1,0,0,0.0,0
482.1464634,13500.10098,0,3,0,0,0,0.0,0,0,27.94204656906115,1,1,0,0.0,0
337.3945797,3373.945797,0,0,0,0,0,0.0,0,0,9.970448699240793,0,0,0,0.0,0
249.6384758,1497.830855,0,6,0,0,0,0.0,0,0,5.976061138335409,0,1,0,0.0,0
366.9795976,733.9591952,0,0,0,0,0,0.0,0,0,1.9945649160631616,0,0,0,0.0,0
471.5481603,3300.837122,0,0,0,0,0,0.0,0,0,6.9851866948427945,0,0,0,0.0,0
332.8178626,998.4535878,0,0,0,0,0,0.0,0,0,2.991013063301544,0,0,0,0.0,0
929.9285374,25108.07051,0,0,0,0,0,0.0,0,0,26.970996699837556,1,0,0,0.0,0
312.2343024,936.7029072,0,0,0,0,0,0.0,0,0,2.9904225048884685,0,0,0,0.0,0
832.9865649,2498.959695,0,0,1,0,0,0.0,0,0,2.9964028201097466,0,1,0,0.0,0
576.8208908,12113.23871,0,0,0,0,0,0.0,0,0,20.963656563592004,1,0,0,0.0,0
464.5028606,8825.554351,0,3,1,0,0,0.0,0,0,18.959183923433876,1,2,0,0.0,0
172.9160547,2420.824766,0,0,0,0,0,0.0,0,0,13.919501394945112,1,0,0,0.0,0
504.7237824,8580.304301,0,0,1,0,0,0.0,0,0,16.96638481243788,1,1,0,0.0,0
938.1042664,8442.938398,0,0,0,0,0,0.0,0,0,8.990416400050549,0,0,0,0.0,0
828.5582392,13256.93183,0,0,0,0,0,0.0,0,0,15.980712629392446,1,0,0,0.0,0
939.1415782,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
663.1057935,18566.96222,0,2,0,0,640,233.0,2,0,27.957838045874542,1,1,1,0.36349453978159124,0
678.0172298,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
248.2275604,1985.820483,0,0,0,0,0,0.0,0,0,7.9679008204904775,0,0,0,0.0,0
531.1653219,531.1653219,0,0,0,0,0,0.0,0,0,0.9981208846972034,0,0,0,0.0,0
925.5489351,925.5489351,0,0,0,0,0,0.0,0,0,0.9989207261892843,0,0,0,0.0,0
740.1096974,2960.43879,0,0,0,0,0,0.0,0,0,3.994602688894731,0,0,0,0.0,0
752.8409699,7528.409699,0,0,0,0,0,0.0,0,0,9.986734602655881,0,0,0,0.0,0
295.2598634,5905.197268,0,0,0,0,0,0.0,0,0,19.932491699110127,1,0,0,0.0,0
477.7882786,7644.612458,0,0,1,0,0,0.0,0,0,15.96658230722192,1,1,0,0.0,0
137.2551472,3843.144122,0,0,0,0,0,0.0,0,0,27.797475897519423,1,0,0,0.0,0
843.3698769,18554.13729,0,5,0,0,0,0.0,0,0,21.97394506554311,1,1,0,0.0,0
777.8306429,7778.306429,0,0,0,0,0,0.0,0,0,9.987160238119593,0,0,0,0.0,0
577.4552657,16168.74744,0,0,0,0,0,0.0,0,0,27.951595220477216,1,0,0,0.0,0
148.0469177,2220.703766,0,1,0,0,0,0.0,0,0,14.899360552157196,1,1,0,0.0,0
196.3462093,1374.423465,0,0,0,0,0,0.0,0,0,6.964529340974781,0,0,0,0.0,0
0.0,23402.20483,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
389.330934,10901.26615,0,0,1,0,0,0.0,0,0,27.9282659928767,1,1,0,0.0,0
734.4362902,4406.617741,0,0,0,0,0,0.0,0,0,5.991841577197165,0,0,0,0.0,0
687.8850287,12381.93052,0,0,0,0,0,0.0,0,0,17.973870826262594,1,0,0,0.0,0
599.044758,599.044758,0,0,0,0,0,0.0,0,0,0.9983334576518373,0,0,0,0.0,0
757.7115929,13638.80867,0,0,0,0,0,0.0,0,0,17.976275567200442,1,0,0,0.0,0
761.1493782,1522.298756,0,2,0,0,0,0.0,0,0,1.997375841984253,0,1,0,0.0,0
331.7625022,8625.825057,0,0,0,0,0,0.0,0,0,25.92186619577595,1,0,0,0.0,0
842.9595503,20231.02921,0,0,0,0,0,0.0,0,0,23.97156262146513,1,0,0,0.0,0
795.2273197,6361.818558,0,0,1,0,0,0.0,0,0,7.989952618552433,0,1,0,0.0,0
402.6697614,8456.064989,0,0,0,0,0,0.0,0,0,20.947977276456953,1,0,0,0.0,0
792.9257084,13479.73704,0,0,0,0,0,0.0,0,0,16.97858741363312,1,0,0,0.0,0
887.7767506,13316.65126,0,0,0,0,0,0.0,0,0,14.98312287198121,1,0,0,0.0,0
83.45065929,667.6052743,0,0,0,0,0,0.0,0,0,7.905270129478464,0,0,0,0.0,0
319.9701265,3839.641518,0,0,0,0,0,0.0,0,0,11.962613343083191,1,0,0,0.0,0
176.2424491,4229.818778,0,0,0,0,0,0.0,0,0,23.864592254723025,1,0,0,0.0,0
679.4976431,679.4976431,0,6,1,0,0,0.0,0,0,0.9985304871954522,0,2,0,0.0,0
409.1657216,11047.47448,0,0,0,0,0,0.0,0,0,26.93417294089161,1,0,0,0.0,0
45.68842348,182.7536939,0,4,1,0,0,0.0,0,0,3.9143256567291576,0,2,0,0.0,0
347.0468389,4164.562067,0,0,0,0,0,0.0,0,0,11.965521882520392,1,0,0,0.0,0
428.6583754,10716.45939,0,0,0,0,0,0.0,0,0,24.941814249572754,1,0,0,0.0,0
297.2167658,6241.552082,0,0,1,0,0,0.0,0,0,20.92958142462693,1,1,0,0.0,0
671.9434487,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
409.6118866,4096.118866,0,0,0,0,0,0.0,0,0,9.975646102009362,0,0,0,0.0,0
94.19410405,188.3882081,0,0,0,0,0,0.0,0,0,1.9789902954604257,0,0,0,0.0,0
499.0101582,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
61.69317854,1480.636285,0,5,0,0,0,0.0,0,0,23.61718323238808,1,1,0,0.0,0
475.8661114,10469.05445,0,0,0,0,0,0.0,0,0,21.953865455577432,1,0,0,0.0,0
454.5172119,2727.103271,0,0,0,0,0,0.0,0,0,5.986828158753928,0,0,0,0.0,0
150.9392966,452.8178898,0,0,0,0,0,0.0,0,0,2.9802552725520512,0,0,0,0.0,0
447.586003,11189.65008,0,0,0,0,957,797.0,1,0,24.944269337801874,1,0,1,0.8319415448851775,0
482.8668788,13520.27261,0,0,1,0,0,0.0,0,0,27.942132851768154,1,1,0,0.0,0
63.06332468,63.06332468,0,0,0,0,0,0.0,0,0,0.9843904448450802,0,0,0,0.0,0
241.5490722,2415.490722,0,0,0,0,0,0.0,0,0,9.958771229634907,0,0,0,0.0,0
192.5188491,5583.046624,0,4,0,0,0,0.0,0,0,28.850143797181147,1,1,0,0.0,0
96.48211401,2894.46342,0,0,0,0,0,0.0,0,0,29.692251233934847,1,0,0,0.0,0
347.528716,9035.746616,0,6,1,0,0,0.0,0,0,25.925400694960242,1,2,0,0.0,0
320.7080854,2244.956598,0,0,0,0,0,0.0,0,0,6.978241144324065,0,0,0,0.0,0
235.675787,5656.218888,0,0,0,0,0,0.0,0,0,23.89859545708408,1,0,0,0.0,0
636.2422785,12724.84557,0,0,0,0,0,0.0,0,0,19.96861476290136,1,0,0,0.0,0
103.7382823,2800.933622,0,0,0,0,869,860.0,2,0,26.742214599026322,1,0,1,0.9885057471264368,0
165.7471801,3977.932322,0,0,0,0,0,0.0,0,0,23.856069527618956,1,0,0,0.0,0
952.4569628,26668.79496,0,0,0,0,0,0.0,0,0,27.97063318063379,1,0,0,0.0,0
362.5437062,1812.718531,0,0,0,0,0,0.0,0,0,4.986246495497713,0,0,0,0.0,0
466.1470194,1864.588078,0,0,0,0,0,0.0,0,0,3.9914373860179233,0,0,0,0.0,0
271.1580416,5965.476915,0,1,0,0,0,0.0,0,0,21.9191646145355,1,1,0,0.0,0
859.7247103,21493.11776,0,0,0,0,0,0.0,0,0,24.970954711534556,1,0,0,0.0,0
478.605703,7657.691248,0,0,0,0,0,0.0,0,0,15.96663926241928,1,0,0,0.0,0
665.822582,19974.67746,0,0,0,0,0,0.0,0,0,29.955010521824228,1,0,0,0.0,0
528.3725897,11095.82438,0,1,0,0,0,0.0,0,0,20.96033039090312,1,1,0,0.0,0
407.6418321,3261.134657,0,0,0,0,0,0.0,0,0,7.980422954353723,0,0,0,0.0,0
581.9802791,13967.5267,0,6,0,0,0,0.0,0,0,23.958832229390246,1,1,0,0.0,0
780.7467332,22641.65526,0,0,0,0,0,0.0,0,0,28.96290358300406,1,0,0,0.0,0
867.6550582,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
491.7177185,1475.153156,0,0,0,0,0,0.0,0,0,2.993911322066653,0,0,0,0.0,0
935.6083939,16840.95109,0,0,0,0,0,0.0,0,0,17.980781722310805,1,0,0,0.0,0
782.6385798,14087.49444,0,0,0,0,819,781.0,2,0,17.977030231966637,1,0,1,0.9524390243902439,0
767.7316802,6909.585122,0,2,0,0,0,0.0,0,0,8.98829240418756,0,1,0,0.0,0
993.6779944,6955.745961,0,0,0,0,0,0.0,0,0,6.992962546834845,0,0,0,0.0,0
399.2845893,9582.830143,0,0,1,0,0,0.0,0,0,23.940042657545295,1,1,0,0.0,0
19.99919832,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0
327.814541,3933.774492,0,0,1,0,0,0.0,0,0,11.963505263594774,1,1,0,0.0,0
361.0894922,2888.715938,0,0,0,0,0,0.0,0,0,7.9779060155781005,0,0,0,0.0,0
25.90777279,284.9855007,0,0,0,0,0,0.0,0,0,10.591196191678561,1,0,0,0.0,0
798.3811814,7983.811814,0,0,0,0,0,0.0,0,0,9.987490323474358,0,0,0,0.0,0
377.3526294,8679.110476,0,6,0,0,0,0.0,0,0,22.939210148383335,1,1,0,0.0,0
578.4845818,1156.969164,0,0,0,0,0,0.0,0,0,1.9965486577851865,0,0,0,0.0,0
128.1284867,2434.441247,0,2,0,0,0,0.0,0,0,18.85285973075684,1,1,0,0.0,0
538.9855127,16169.56538,0,0,1,0,0,0.0,0,0,29.944442952089595,1,1,0,0.0,0
700.5249062,17513.12266,0,3,0,0,0,0.0,0,0,24.964363353632848,1,1,0,0.0,0
344.2157403,6540.099066,0,0,0,0,0,0.0,0,0,18.944961954273904,1,0,0,0.0,0
298.4430118,6864.189271,0,0,0,0,0,0.0,0,0,22.92319072580207,1,0,0,0.0,0
441.3837834,12358.74594,0,1,0,0,0,0.0,0,0,27.936706551526814,1,1,0,0.0,0
331.4031775,6628.06355,0,0,0,0,0,0.0,0,0,19.939832103440104,1,0,0,0.0,0
66.01062624,990.1593936,0,0,0,0,0,0.0,0,0,14.77615490495079,1,0,0,0.0,0
79.12766573,1740.808646,0,4,0,0,0,0.0,0,0,21.725438150986054,1,1,0,0.0,0
705.8051489,12704.49268,0,0,0,0,0,0.0,0,0,17.97453329219798,1,0,0,0.0,0
386.1048373,3861.048373,0,0,0,0,0,0.0,0,0,9.974167204755828,0,0,0,0.0,0
343.5877911,7902.519195,0,0,0,0,0,0.0,0,0,22.933253583284017,1,0,0,0.0,0
614.9411475,18448.23443,0,0,0,0,0,0.0,0,0,29.951294056060767,1,0,0,0.0,0
413.5055132,11991.65988,0,0,0,0,0,0.0,0,0,28.930037111988888,1,0,0,0.0,0
334.3731949,9696.822652,0,0,0,0,649,507.0,5,0,28.91352916529705,1,0,1,0.78,0
78.6672595,550.6708165,0,0,0,0,0,0.0,0,0,6.912134545057371,0,0,0,0.0,0
372.3301234,10425.24346,0,0,0,0,0,0.0,0,0,27.924999367999032,1,0,0,0.0,0
801.041493,10413.53941,0,0,1,0,0,0.0,0,0,12.983791363522386,1,1,0,0.0,0
312.6937942,312.6937942,0,5,0,0,0,0.0,0,0,0.9968121779311884,0,1,0,0.0,0
947.6497539,16110.04582,0,0,0,0,0,0.0,0,0,16.982079796858525,1,0,0,0.0,0
133.1890406,1864.646568,0,0,0,0,0,0.0,0,0,13.895669569307584,1,0,0,0.0,0
770.2088163,11553.13224,0,0,1,0,0,0.0,0,0,14.980550009046883,1,1,0,0.0,0
828.0854789,9937.025747,0,0,0,0,0,0.0,0,0,11.98552622123364,1,0,0,0.0,0
957.7868699,24902.45862,0,0,0,0,0,0.0,0,0,25.972882401484377,1,0,0,0.0,0
723.4853938,20981.07642,0,0,0,0,0,0.0,0,0,28.95997158749069,1,0,0,0.0,0
360.1311219,7202.622438,0,0,0,0,0,0.0,0,0,19.944618453555666,1,0,0,0.0,0
747.7780271,20937.78476,0,0,0,0,862,152.0,5,0,27.962605741906657,1,0,1,0.1761297798377752,0
789.1244922,15782.48984,0,0,0,0,0,0.0,0,0,19.974687528107992,1,0,0,0.0,0
808.2884546,21015.49982,0,0,0,0,0,0.0,0,0,25.967873013074367,1,0,0,0.0,0
82.14588804,0.0,0,5,0,0,0,0.0,0,0,0.0,0,1,0,0.0,0
321.9155294,321.9155294,0,0,0,0,0,0.0,0,0,0.996903214900014,0,0,0,0.0,0
383.0850226,10343.29561,0,0,0,0,0,0.0,0,0,26.92970306413609,1,0,0,0.0,0
586.858312,1760.574936,0,0,0,0,0,0.0,0,0,2.9948967294690565,0,0,0,0.0,0
391.2900033,0.0,0,1,0,0,0,0.0,0,0,0.0,0,1,0,0.0,0
274.1921942,548.3843884,0,0,0,0,0,0.0,0,0,1.9927323519992486,0,0,0,0.0,0
217.9660855,3051.525197,0,6,0,0,0,0.0,0,0,13.936063158054676,1,1,0,0.0,0
484.8371444,2909.022866,0,0,0,0,0,0.0,0,0,5.987650181816769,0,0,0,0.0,0
415.0945464,5811.32365,0,0,1,0,0,0.0,0,0,13.9663538017474,1,1,0,0.0,0
283.4325644,283.4325644,0,0,0,0,0,0.0,0,0,0.9964842281610424,0,0,0,0.0,0
528.9062868,12164.8446,0,0,0,0,0,0.0,0,0,22.956596105815443,1,0,0,0.0,0
466.0624676,10719.43675,0,0,0,0,0,0.0,0,0,22.950756041438773,1,0,0,0.0,0
617.4644757,7409.573708,0,0,1,0,0,0.0,0,0,11.980597106428114,1,1,0,0.0,0
130.6059989,2742.725977,0,0,0,0,0,0.0,0,0,20.840432806441015,1,0,0,0.0,0
988.5118859,29655.35658,0,0,1,0,0,0.0,0,0,29.96968202461488,1,1,0,0.0,0
760.5005671,12168.00907,0,0,0,0,0,0.0,0,0,15.978988848739887,1,0,0,0.0,0
383.7247028,4988.421136,0,0,0,0,0,0.0,0,0,12.966209603112597,1,0,0,0.0,0
597.7680425,8368.752595,0,4,0,0,0,0.0,0,0,13.976618658635243,1,1,0,0.0,0
605.4737111,3027.368556,0,0,0,0,0,0.0,0,0,4.991755620386362,0,0,0,0.0,0
892.5977442,8033.379698,0,0,0,0,0,0.0,0,0,8.989928354387178,0,0,0,0.0,0
390.1079701,5461.511581,0,0,0,0,0,0.0,0,0,13.964204256956409,1,0,0,0.0,0
60.14242849,661.5667134,0,0,0,0,0,0.0,0,0,10.820092196831876,1,0,0,0.0,0
545.100349,16353.01047,0,0,0,0,0,0.0,0,0,29.945065041516752,1,0,0,0.0,0
520.7184145,1562.155244,0,0,1,0,0,0.0,0,0,2.9942497726424415,0,1,0,0.0,0
992.2760834,18853.24558,0,0,0,0,0,0.0,0,0,18.980871376128416,1,0,0,0.0,0
606.9293056,10924.7275,0,0,0,0,0,0.0,0,0,17.97039129281285,1,0,0,0.0,0
772.1844585,8494.029044,0,0,0,0,0,0.0,0,0,10.985773123891626,1,0,0,0.0,0
347.0273801,2429.191661,0,0,1,0,0,0.0,0,0,6.979886640821222,0,1,0,0.0,0
823.9308066,18950.40855,0,0,0,0,0,0.0,0,0,22.972118871527183,1,0,0,0.0,0
777.4477581,4664.686549,0,0,0,0,0,0.0,0,0,5.9922923541913145,0,0,0,0.0,0
943.6473198,10380.12052,0,0,0,0,0,0.0,0,0,10.988355444863457,1,0,0,0.0,0
961.6552077,26926.34582,0,0,0,0,0,0.0,0,0,27.970913785770815,1,0,0,0.0,0
171.5236198,1029.141719,0,2,0,0,0,0.0,0,0,5.96522215446815,0,1,0,0.0,0
632.4277385,1264.855477,0,0,0,0,0,0.0,0,0,1.9968425759112853,0,0,0,0.0,0
758.5428636,15929.40014,0,0,1,0,0,0.0,0,0,20.97235179657871,1,1,0,0.0,0
841.0712877,5887.499014,0,0,0,0,0,0.0,0,0,6.991687164730293,0,0,0,0.0,0
21.17863641,63.53590923,0,1,0,0,859,845.0,3,0,2.864734695833359,0,1,1,0.9825581395348837,0
234.5748482,1172.874241,0,0,0,0,0,0.0,0,0,4.9787753232647525,0,0,0,0.0,0
142.4026221,4272.078663,0,2,1,0,0,0.0,0,0,29.790798804368585,1,2,0,0.0,0
805.380708,20939.89841,0,0,0,0,0,0.0,0,0,25.967757167623112,1,0,0,0.0,0
190.3188267,2093.507094,0,0,0,0,0,0.0,0,0,10.942504353127523,1,0,0,0.0,0
979.4867996,13712.81519,0,0,0,0,0,0.0,0,0,13.985721373907621,1,0,0,0.0,0
378.4951729,1892.475865,0,5,0,0,0,0.0,0,0,4.986824603164801,0,1,0,0.0,0
800.8383408,4004.191704,0,0,0,0,0,0.0,0,0,4.993764329110265,0,0,0,0.0,0
104.7375247,1675.800395,0,0,0,0,0,0.0,0,0,15.848681910746489,1,0,0,0.0,0
276.6084992,7468.429478,0,5,0,0,0,0.0,0,0,26.90274072847983,1,1,0,0.0,0
